,object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target,maxsigma,fracmaxsigma,undersigma,fracunder,ls_frequency,ls_power,micro_t0,micro_te,micro_wings,micro_chi2,n_datapoints,stds,median,median_err,microbase,microamp
6767,106422882,102.304688,-22.185357999999997,232.65639500000003,-10.379135,0,0.1426,0.1648,0.0188,39.4906,0.166,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6768,106438996,112.14843799999998,-20.264481,235.104571,-1.3275139999999999,0,0.0,0.0,0.0,,0.754,16,3.3994858340705894,0.007042253521126761,-13.493234352103904,0.09859154929577464,2.9116799586931696,0.2544492691935243,59819.53355044054,475.2651464411541,0.01706505480617429,1759.9711422846572,142.0,"[199.63896015 217.17166414 312.80286906 261.09433622 135.41854819
 111.02545652]",[-32.132822  -0.162656 -15.891945   4.118805   5.055629 -26.500265],[217.8683625  30.022758   24.08574    28.789257   32.63427    65.996124 ],"[ 34.23477773 -42.22302939  -8.89958577 -38.45717694 -92.12751252
 -70.4319564 ]","[  0.          54.0673884    0.          44.55122908 118.94470167
  58.30295137]"
6769,106468638,79.277344,-36.423573,240.29430299999999,-33.864940000000004,0,0.0,0.0,0.0,,0.048,92,136.3818484694775,0.46715328467153283,-2.888917387279344,0.0,1.7194750208476597,0.6551952362662796,60505.70541277097,643.7193317024586,0.00040960009923743585,862317.0614267057,137.0,"[ 792.48039762 4742.82218962 4218.12405993 3860.98776296 3677.83176197
 3586.03597188]","[1173.212097  -796.542358  -221.880432   562.461685  -118.154747
 -577.4561465]",[36.605324  32.237907  27.316603  28.8747445 35.183235  60.631752 ],"[ -181.83013851  -561.83665872  -274.77341383 -1770.89711292
  -844.55056921  -657.14635409]","[1237.23229217    0.            0.         3000.3538771  1239.15720664
 1976.7879559 ]"
6770,106471435,353.024994,-52.801853,327.457319,-60.384013,0,0.3135,0.3281,0.7072,41.1807,0.009000000000000001,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6771,106474668,60.29296899999999,-3.583322,193.993132,-39.00222,0,0.5838,0.589,0.1284,42.6903,0.114,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6772,106513022,122.519531,-24.953020000000002,244.007733,4.537299,0,0.0,0.0,0.0,,0.149,16,2.6172587909678526,0.0,-5.86543747170693,0.013793103448275862,2.8247534930803555,0.3192000029731219,60363.2905935029,0.02507338816291481,0.3991413003884091,233.02674116652128,145.0,[15.45590573  6.74568591  7.60986667 10.95398784 14.47107619 41.2934002 ],[-0.930123  -1.584186   0.868648  -1.5165915 -0.405911  -1.213336 ],[15.690198   3.8805635  4.409854   7.790771  12.625656  32.817242 ],[-2.33547446 -5.86228332 -2.94421146 -2.11970898 -3.31604527  1.65456583],"[0.00000000e+00 1.36163990e+14 0.00000000e+00 0.00000000e+00
 1.34669864e+13 1.14124236e+09]"
6773,106520041,205.632904,-45.586655,312.212019,16.362433,0,0.3336,0.3255,0.0251,41.1603,0.08800000000000001,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6774,106540496,149.414062,-30.17244,263.908054,19.234479,0,0.5068,0.5148,0.31,42.3373,0.067,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6775,106545479,254.179688,-4.331149,14.862182999999998,23.045485,0,0.0,0.0,0.0,,0.254,65,33.50500533226527,0.017391304347826087,-2.056277041637322,0.0,15.199483454747126,0.057508882982949476,60190.08136028248,0.0003830974246911257,0.9321171065822434,198.84375322601105,115.0,"[ 20.28423666   3.30065997  12.98229874 106.32778871  19.54501742
  41.7356178 ]","[ 1.0093040e+01 -7.8130000e-03 -2.5671885e+00  5.6380100e-01
 -1.4563760e+00 -1.0723100e+00]",[24.560215  4.679211  5.026947  9.217502 20.288488 34.184021],[ 9.33915606 -0.09034048  0.1749077   0.05257542 -0.79294277 -4.67333213],"[0.00000000e+00 9.66560334e+14 1.16736568e+16 2.75627512e+17
 6.17828660e+15 0.00000000e+00]"
6776,106562150,213.574219,-19.15501,328.611148,39.549457000000004,0,0.1967,0.1802,0.0175,39.7049,0.061,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6777,106587669,189.492188,-13.708317000000001,297.938794,49.032804,0,0.2617,0.2628,0.0231,40.6257,0.045,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6778,106619084,357.01171899999997,-25.282602,36.763099,-75.671716,0,0.3872,0.3669,0.0395,41.4637,0.02,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6779,106633938,144.492188,-37.732746,265.924972,10.869019999999999,0,0.0,0.0,0.0,,0.184,16,2.5799386780687903,0.0,-51.05868554782847,0.046153846153846156,13.664703752657806,0.052256102886390265,59970.827519582075,1032.858443444703,-0.04231295754564651,9148.316115261918,130.0,"[ 30.9442234  991.43666305  28.27880705 398.53866055 311.158154
  37.9908798 ]",[-23.480671   -0.821248    2.477781   -4.0849625   5.1328025  -4.491909 ],[31.656498  16.8593505 14.712104  15.0610355 20.993003  34.506817 ],"[  77.96662806    4.27279091  -12.60017978 -375.90424262  -89.96555211
   20.9720308 ]","[  0.           0.          16.06915382 386.76724022  86.09649131
   0.        ]"
6780,106648824,245.566406,-31.388166,347.090052,12.875453,0,0.0,0.0,0.0,,0.315,65,8.222922470007704,0.023076923076923078,-3.1952990013362705,0.007692307692307693,14.948634682358446,0.1524318917770872,60417.546138179634,0.0027399471441744445,1.643221380979383,166.39170703510197,130.0,[22.98663525  5.86109328  7.30987693 16.22286566 44.10681742 41.08996432],[-9.542567  -0.5824275 -5.6204245  0.595352  -1.2888745  0.9698745],[25.932056   5.543078   6.5762045  9.779969  18.7147025 36.1962415],[-8.52516828 -0.85685272 -1.60860046 -0.63724936  1.01943488 -1.03817817],"[1.06446214e+17 0.00000000e+00 2.71045497e+11 1.24768961e+12
 8.01131603e+14 0.00000000e+00]"
6781,106648874,179.472656,-5.079716,279.04175699999996,55.288755,0,0.3935,0.4135,0.994,41.7699,0.021,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6782,106678802,132.714844,-6.880078999999999,234.016019,22.658241,0,1.6917,1.0335,0.0906,44.1887,0.022000000000000002,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6783,106685425,278.160614,-54.148899,341.076297,-19.080354,0,0.2727,0.2958,0.0137,40.9202,0.08800000000000001,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6784,106690124,4.921875,-1.044512,105.334176,-62.826397,0,0.2737,0.2732,0.0888,40.7221,0.024,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6785,106750068,101.666664,-54.916332,264.447475,-22.568425,0,0.0,0.0,0.0,,0.091,65,31.72737405157311,0.02097902097902098,-2.1412119597547883,0.0,2.1996055076279837,0.0968804492889222,59940.65856768504,0.0005928936967767505,1.396508658124632,996.9983325402623,143.0,"[  8.96573958   2.80835428  25.94197131  13.60498894  22.73932717
 356.63424182]",[ 1.9150795 -0.4109165 -0.840737   2.348766   0.281248   0.033421 ],[11.97148    3.5634485  4.8433085  9.338344  18.14123   48.151989 ],[ 2.35373583 -1.15897933 -0.7228824   2.32717609  2.670756   14.06500334],"[5.47572299e+15 3.72700885e+15 6.92883643e+15 0.00000000e+00
 0.00000000e+00 0.00000000e+00]"
6786,106766792,261.38671899999997,-16.957764,7.712113,10.289822000000001,0,0.0,0.0,0.0,,0.28,16,33.924524563194865,0.2962962962962963,-6.331783207418237,0.07407407407407407,6.566046275302509,0.6426754025763629,60439.62027585914,24.20780565928899,0.006495950414630932,26342.351955713464,108.0,"[ 46.95851144 542.15520711 822.19508955 643.26427812 413.42676045
 167.48025693]",[ -14.98698   -10.745968   -7.01087  -189.571022   27.443968    2.974636],[37.638058  26.0606065 25.972799  21.647488  25.600071  29.831929 ],"[  -6.00332085  -40.75836969  -34.07881121 -224.10145444   16.60850671
  -86.20877979]","[  0.         207.37641912 583.51606016 533.47401369   0.
   0.        ]"
6787,106777707,188.613281,-41.0145,299.48364399999997,21.7435,0,0.0,0.0,0.0,,0.083,65,83.69329089224824,0.037037037037037035,-2.8104704302259984,0.0,11.435324465191234,0.06723207864045153,60487.68210360585,0.006927224586744999,1.288378588279378,6976.915546239208,135.0,"[ 10.84365835   3.91954658  40.04300957 244.05213872  20.60990678
  47.01118254]",[-3.996689  -0.2374035  1.9857605  3.068371   1.2248365  5.2817795],[14.038625   3.672724   6.15566   11.380046  21.940013  44.0725615],[-3.23531465  2.48826696  3.00691137 26.80434811  0.06917797 -1.93388509],"[6.40099228e+13 0.00000000e+00 7.24228636e+14 2.12771460e+16
 1.14679061e+14 3.52711442e+14]"
6788,106783625,273.05429100000003,-48.727589,345.002293,-14.047819,0,0.092,0.1082,0.0101,38.4983,0.08900000000000001,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6789,106793212,353.14453100000003,-18.209957,54.957631000000006,-69.777,0,0.1256,0.1298,0.0212,38.9238,0.026000000000000002,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6790,106903418,78.97590600000001,-43.207821,248.39664,-35.087664000000004,0,0.4749,0.4404,0.0231,41.9317,0.022000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6791,106915630,39.210526,-58.350353000000005,279.724337,-53.768864,0,0.0,0.0,0.0,,0.023,16,9.669088285361438,0.022222222222222223,-15.761308493615415,0.05185185185185185,0.2006332494095885,0.19700866831185018,60601.598460557856,16.62849723322128,1.552861657705633,2297.771621709879,135.0,[10.04604403  8.57817655 80.94865712 16.04459041 23.014342   23.75046168],[-2.489938   9.6224045  8.52478    9.190696   5.705262   5.4083335],[11.5056945  6.5404465  8.087804   9.6568265 14.6985205 24.623192 ],"[  0.4260582    5.32055063 -36.06628133  11.74639294  -2.75803965
  10.03163721]",[ 0.         28.5719926  96.71434344 13.56835735 10.48541665  0.        ]
6792,106946255,79.692734,-56.827923,265.058468,-34.976991,0,0.4588,0.4868,0.0271,42.1915,0.025,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6793,106960570,117.246094,0.596842,219.061533,13.053894999999999,0,0.0,0.0,0.0,,0.053,65,77.76024954181213,0.031496062992125984,-2.2010333824655053,0.0,10.344846920218865,0.12257482872619996,59932.2968404032,0.0003360996698547387,1.5139765383900445,256.8457151736609,127.0,[ 9.11689625 95.30470473 16.15444507  7.8346124  40.34761149 43.88984613],[ -8.881797 -12.854721 -12.246584 -14.398132  -2.382674 -16.2078  ],[ 7.885237   3.2479155  4.485325   8.007025  18.157829  42.932362 ],"[ -9.76982714 -12.78409998 -11.54085266 -14.59949029   1.78617504
 -20.88734495]","[4.82855833e+15 1.02874316e+10 1.00771112e+17 1.32171635e+14
 3.57861708e+16 3.39964255e+16]"
6794,107007526,158.554688,-34.772018,273.39313799999996,20.111033,0,0.2123,0.2808,0.2722,40.7898,0.07400000000000001,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6795,107116166,80.89595,-57.97029499999999,266.40463700000004,-34.27125,0,0.5478,0.5602,0.0196,42.5586,0.027000000000000003,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6796,107129776,212.519531,-1.7907849999999998,339.2784,55.431425,0,0.0599,0.0858,0.0368,37.9608,0.055999999999999994,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6797,107165985,14.589844,-26.610097999999997,194.768039,-88.371815,0,0.6202,0.6168,0.0131,42.812,0.017,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6798,107201222,293.90625,-30.51823,8.918564,-22.238391,0,0.5615,0.5316,0.0396,42.4209,0.124,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6799,107335958,85.235291,-42.010422,247.78000600000001,-30.357384000000003,0,0.1007,2.0161,1.08,45.9785,0.032,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6800,107351000,118.652344,-26.610097999999997,243.57141800000002,0.705888,0,0.0,0.0,0.0,,0.47100000000000003,92,55.43068952285116,0.44516129032258067,-1.9750363548322103,0.0,1.6788871031162,0.6581238691730877,59697.054990974284,44.575650100999965,0.03560102830144091,62917.67689971854,155.0,"[ 709.82483239 5009.63425992 5365.23437932 3338.16113496 2822.02082021
 2349.87191928]","[ -428.015442  -2933.331299   1681.069946    917.174316  -1182.040771
   812.8078305]",[120.364464  259.412964  192.2491     97.363182   76.252007   95.1391715],"[-187.58216784 -459.89106281 -362.36005932  118.17954717 -637.02469219
   -8.11623845]","[   0.            0.            0.         3546.57725122 5625.83891904
 1543.30954537]"
6801,107351744,68.478264,-51.449459000000004,259.089947,-42.052561,0,0.5353,0.6165,0.1372,42.8104,0.009000000000000001,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6802,107448991,229.042969,-3.583322,357.261024,43.506203,0,0.3354,0.3447,0.0184,41.3051,0.102,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6803,107470053,322.03125,-4.331149,48.816779,-36.511888,0,0.33,2.7979,0.9745,46.8436,0.034,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6804,107474309,217.5,-48.532253000000004,319.27768100000003,11.186411,0,0.0,0.0,0.0,,0.172,16,2.062221787199308,0.0,-14.827226807673277,0.10743801652892562,2.6921002841938204,0.35478599888469503,59882.76026190969,9.98214241575566,30.761680060529486,1734.1488379879227,121.0,[20.22487962 36.74708617 44.1119548  37.99613288 33.84498274 36.14654541],[5.6058445 4.965326  7.332006  7.0668205 1.607987  4.587793 ],[19.4961795  5.7182625  6.062217   8.5189415 17.290203  32.03846  ],"[ -1.64719077  -1.05036313 -18.9018496   -0.35845296  -1.5793888
  12.55784575]","[354.72730744   0.         586.37715698   0.           0.
   0.        ]"
6805,107488869,139.746094,-16.64604,246.94688399999998,22.407618,0,0.0,0.0,0.0,,0.047,65,19.7731131593788,0.035211267605633804,-2.8807986247668365,0.0,15.061191053111685,0.22614203305040573,60349.8163347705,0.0009344066838509081,1.7411659430922537,242.2005607509317,142.0,[ 9.73504098 13.27463269  4.80918726  9.53966238 18.89500128 52.22742349],[3.45775   1.323189  1.308689  2.6076145 3.688723  0.4292765],[ 7.745647   2.295719   3.476298   7.0370015 14.2374935 29.9405805],[ 2.38725918  2.03415649  0.9926944   1.62154758  3.50383669 13.13430242],"[8.18351895e+15 1.18661972e+11 9.71445999e+13 0.00000000e+00
 0.00000000e+00 3.32332118e+16]"
6806,107505420,217.617188,-24.132875,330.19106600000003,33.443874,0,0.2176,0.1976,0.934,39.9273,0.08,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6807,107557728,149.457825,-43.207821,272.449135,9.155894,0,0.0,0.0,0.0,,0.225,16,3.1953545196353743,0.014925373134328358,-22.922646292001197,0.1417910447761194,1.8858563702993631,0.4650149335983166,60177.82898203391,0.004621881388776492,1.5069173024227815,4223.209367462608,134.0,"[ 25.22208923 134.63715463  76.53658051  80.26187937  69.18910905
  50.58574314]",[ -4.517372 -12.067929  -5.416665 -18.992678 -10.459351 -18.502779],[22.030603   7.459059   8.065917   9.788854  17.355402  30.9154185],"[ -4.19507992 -42.81257507 -37.24447818 -43.18242565 -23.41541531
 -30.11563308]","[0.00000000e+00 0.00000000e+00 4.50136157e+16 8.69398547e+16
 0.00000000e+00 4.50230213e+16]"
6808,107560029,101.25,-34.772018,244.12033300000002,-16.295216,0,0.1703,0.1221,0.1398,38.7797,0.076,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6809,107598111,312.286438,-52.994609999999994,345.244015,-38.852931,0,0.0,0.0,0.0,,0.026000000000000002,65,46.895063093050204,0.025,-3.9778799753806395,0.025,3.490199547629426,0.052057639425630874,60407.05633383477,0.0007001947843876213,1.883440949354768,248.35946854963515,120.0,"[ 10.00487635   2.92904944   6.93811558  63.87670224  16.36170374
 122.9777838 ]","[ 7.2688600e-01  1.8371050e+00 -2.6547450e-01  1.6855995e+00
  1.8333450e+00 -1.9200000e-04]",[ 8.864539   2.423997   3.2725525  6.5317735 13.317855  35.248131 ],[ 2.13522274  0.40429607  0.94718917  0.51359275 -0.69527997  0.57251579],"[0.00000000e+00 5.61745149e+15 0.00000000e+00 6.19490131e+15
 1.44387903e+16 1.31030063e+18]"
6810,107609019,30.211267,-50.285809,277.816483,-63.322513,0,0.0741,1.1027,0.7373,44.3628,0.017,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6811,107634822,75.585938,-15.558919,215.43479900000003,-31.010205,0,0.6776,0.6866,0.0082,43.0956,0.07400000000000001,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6812,107636565,6.365854,-51.836418,312.38277,-64.812578,0,0.1788,2.6157,1.0348,46.6668,0.013999999999999999,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6813,107657609,336.796875,-13.094776,48.28107,-53.518063,0,0.0,0.0,0.0,,0.040999999999999995,65,8.855038897956968,0.013245033112582781,-2.8275267624801104,0.0,15.337687653609274,0.0860259527596567,60243.20778532681,0.014273549964616546,1.1808695351379832,252.11587926802224,151.0,[ 8.11459165  2.50688999  3.1000437  16.65061223 15.32917688 50.94882538],[-2.012796 -0.880877  0.268754  2.638303 -3.044482 18.841476],[10.4534275  2.6726815  3.590968   6.240247  12.129139  31.363436 ],[-2.18269861 -0.87941785  1.08971977  1.49847381 -2.99545218  4.74279611],"[0.00000000e+00 3.74706696e+14 2.79082000e+13 9.43566326e+12
 4.15590295e+07 1.86499306e+14]"
6814,107659390,79.101562,-31.914005,234.973871,-33.052574,0,0.1928,0.1975,0.0079,39.9258,0.016,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6815,107668196,163.0,-47.945496,283.11996600000003,10.278701,0,0.1255,0.1266,0.0154,38.8652,0.203,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6816,107717375,108.936653,-48.727589,259.823658,-16.293457,0,0.4304,0.4418,0.0454,41.9402,0.13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6817,107731534,14.589844,-33.510056,290.18857,-83.446083,0,0.2282,0.2205,0.0173,40.1935,0.018000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6818,107732897,0.351562,-38.491302000000005,342.451146,-74.550474,0,0.0561,0.0582,0.0184,37.0774,0.012,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6819,107760699,60.197368999999995,-47.357574,254.72842000000003,-48.072137,0,0.4161,0.4143,0.032,41.7748,0.009000000000000001,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6820,107784644,146.074219,-13.248014999999999,248.531695,29.254604999999998,0,0.6104,0.6416,0.015,42.9159,0.032,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6821,107788969,129.199219,-2.388015,227.89024700000002,22.057639,0,0.2583,0.2445,0.0183,40.4474,0.023,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
6822,107807203,47.27528,-57.018551,273.34042400000004,-51.46029,0,0.0588,0.0863,0.0362,37.9749,0.013999999999999999,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
